station,year,month,tmax,tmin,af,rain,sun
Lerwick,1935,10,9.2,5.5,1.0,165.6,43.6
Lerwick,1935,11,8.0,4.9,0.0,93.5,32.5
Lerwick,1935,12,5.1,1.4,8.0,153.9,22.6
Lerwick,1936,1,4.1,0.1,13.0,111.3,25.1
Lerwick,1936,2,4.7,0.6,8.0,90.5,29.2
Lerwick,1936,3,6.4,2.0,7.0,62.0,62.1
Lerwick,1936,4,7.4,1.4,8.0,37.1,165.0
Lerwick,1936,5,11.0,5.1,0.0,27.4,216.6
Lerwick,1936,6,14.0,7.0,0.0,25.7,239.7
Lerwick,1936,7,16.0,10.8,0.0,111.5,144.6
Lerwick,1936,8,14.9,10.7,0.0,63.1,86.7
Lerwick,1936,9,13.4,8.9,0.0,57.6,98.0
Lerwick,1936,10,10.3,5.8,0.0,107.5,75.9
Lerwick,1936,11,8.2,3.9,0.0,75.6,27.1
Lerwick,1936,12,6.9,2.2,5.0,105.4,7.3
Lerwick,1937,1,5.4,2.1,6.0,149.0,12.1
Lerwick,1937,2,4.4,0.2,11.0,101.6,58.8
Lerwick,1937,3,4.1,-0.9,20.0,67.6,127.3
Lerwick,1937,4,8.7,3.7,0.0,42.7,116.8
Lerwick,1937,5,11.4,5.9,0.0,55.0,129.1
Lerwick,1937,6,12.5,7.1,0.0,117.7,139.2
Lerwick,1937,7,14.0,9.6,0.0,48.5,65.6
Lerwick,1937,8,14.6,9.6,0.0,47.4,122.6
Lerwick,1937,9,12.7,7.8,0.0,67.4,89.6
Lerwick,1937,10,11.0,7.2,0.0,91.7,59.1
Lerwick,1937,11,7.1,3.1,5.0,61.7,38.1
Lerwick,1937,12,5.1,1.6,5.0,102.3,15.3
Lerwick,1938,1,6.5,2.2,7.0,154.4,14.5
Lerwick,1938,2,5.9,1.9,3.0,60.9,36.6
Lerwick,1938,3,8.2,3.7,2.0,101.3,59.3
Lerwick,1938,4,8.7,3.3,6.0,39.5,102.6
Lerwick,1938,5,9.6,4.2,3.0,108.2,124.6
Lerwick,1938,6,12.2,7.4,0.0,105.0,136.2
Lerwick,1938,7,14.1,9.5,0.0,71.7,121.9
Lerwick,1938,8,15.6,9.8,0.0,40.8,228.5
Lerwick,1938,9,13.0,8.2,0.0,61.2,90.9
Lerwick,1938,10,10.7,6.7,0.0,175.3,64.2
Lerwick,1938,11,8.2,4.3,0.0,157.4,21.3
Lerwick,1938,12,6.2,2.6,4.0,122.5,4.4
Lerwick,1939,1,4.7,0.2,11.0,137.6,42.8
Lerwick,1939,2,7.1,3.2,2.0,90.8,43.9
Lerwick,1939,3,7.2,2.4,3.0,76.4,89.7
Lerwick,1939,4,8.2,2.5,4.0,68.7,163.6
Lerwick,1939,5,10.9,5.5,0.0,27.7,115.3
Lerwick,1939,6,13.3,7.2,0.0,41.2,213.9
Lerwick,1939,7,13.5,9.6,0.0,93.3,73.4
Lerwick,1939,8,15.3,10.6,0.0,75.2,127.0
Lerwick,1939,9,13.7,9.2,0.0,32.0,103.8
Lerwick,1939,10,9.5,4.5,0.0,53.8,109.3
Lerwick,1939,11,7.8,3.4,4.0,127.9,25.7
Lerwick,1939,12,5.7,1.8,10.0,62.8,13.9
Lerwick,1940,1,3.9,-0.4,16.0,39.8,27.6
Lerwick,1940,2,4.2,-0.2,18.0,56.1,48.5
Lerwick,1940,3,5.3,0.4,13.0,126.1,74.0
Lerwick,1940,4,7.3,2.1,4.0,111.8,115.6
Lerwick,1940,5,11.5,5.9,0.0,41.8,216.0
Lerwick,1940,6,14.5,8.8,0.0,28.7,157.7
Lerwick,1940,7,13.8,8.8,0.0,41.9,132.3
Lerwick,1940,8,13.2,8.3,0.0,101.3,105.7
Lerwick,1940,9,11.4,6.9,0.0,120.2,73.5
Lerwick,1940,10,9.9,6.0,0.0,63.3,63.6
Lerwick,1940,11,7.5,2.6,4.0,139.8,40.2
Lerwick,1940,12,6.0,1.9,3.0,93.8,13.2
Lerwick,1941,1,3.1,-0.9,16.0,28.5,38.0
Lerwick,1941,2,4.4,-0.4,12.0,89.4,55.9
Lerwick,1941,3,5.6,0.5,10.0,39.7,114.3
Lerwick,1941,4,7.3,1.7,5.0,39.5,113.7
Lerwick,1941,5,9.7,3.9,3.0,44.2,148.6
Lerwick,1941,6,12.7,7.4,0.0,25.9,153.6
Lerwick,1941,7,15.2,10.3,0.0,63.2,104.4
Lerwick,1941,8,14.5,9.2,0.0,55.8,121.5
Lerwick,1941,9,13.3,8.8,0.0,64.3,75.1
Lerwick,1941,10,10.5,5.4,1.0,69.6,69.6
Lerwick,1941,11,7.3,3.8,0.0,141.9,18.4
Lerwick,1941,12,7.3,2.9,6.0,128.6,13.4
Lerwick,1942,1,3.5,-0.1,12.0,125.6,16.7
Lerwick,1942,2,3.8,-0.4,13.0,52.4,47.5
Lerwick,1942,3,4.2,0.1,15.0,56.8,58.7
Lerwick,1942,4,9.2,3.0,1.0,32.1,184.5
Lerwick,1942,5,10.3,4.8,0.0,89.2,139.7
Lerwick,1942,6,11.9,7.0,0.0,57.8,95.1
Lerwick,1942,7,13.7,9.3,0.0,68.1,104.1
Lerwick,1942,8,13.9,10.2,0.0,64.5,69.4
Lerwick,1942,9,12.6,8.2,0.0,122.7,100.5
Lerwick,1942,10,9.6,5.2,0.0,145.4,72.2
Lerwick,1942,11,7.9,3.9,6.0,83.4,24.0
Lerwick,1942,12,7.4,3.2,8.0,140.0,12.4
Lerwick,1943,1,5.6,1.6,10.0,115.7,24.5
Lerwick,1943,2,7.4,2.2,6.0,105.6,46.1
Lerwick,1943,3,8.0,3.6,3.0,75.2,100.4
Lerwick,1943,4,8.7,3.9,3.0,97.1,97.6
Lerwick,1943,5,10.8,5.8,0.0,81.6,151.9
Lerwick,1943,6,12.7,8.3,0.0,28.8,114.8
Lerwick,1943,7,14.5,9.2,0.0,83.9,176.7
Lerwick,1943,8,13.7,8.6,0.0,101.4,152.0
Lerwick,1943,9,13.0,8.4,0.0,116.7,118.7
Lerwick,1943,10,11.3,8.1,0.0,80.3,50.5
Lerwick,1943,11,7.5,3.3,2.0,129.8,42.7
Lerwick,1943,12,7.1,2.9,2.0,81.7,7.9
Lerwick,1944,1,6.4,1.6,9.0,116.2,16.2
Lerwick,1944,2,5.6,1.1,7.0,70.9,60.5
Lerwick,1944,3,6.1,0.9,12.0,61.6,86.5
Lerwick,1944,4,7.8,3.7,2.0,67.3,64.2
Lerwick,1944,5,9.6,5.1,0.0,68.8,119.1
Lerwick,1944,6,12.2,7.4,0.0,68.2,100.9
Lerwick,1944,7,14.4,10.1,0.0,50.3,91.1
Lerwick,1944,8,14.8,10.3,0.0,47.1,122.2
Lerwick,1944,9,12.4,7.7,0.0,63.2,109.5
Lerwick,1944,10,10.0,6.3,0.0,112.0,61.7
Lerwick,1944,11,6.5,2.0,4.0,115.9,27.9
Lerwick,1944,12,5.8,1.9,6.0,117.0,11.3
Lerwick,1945,1,3.2,-1.5,25.0,93.6,33.9
Lerwick,1945,2,6.7,2.2,5.0,106.4,50.2
Lerwick,1945,3,8.4,4.2,3.0,70.2,88.5
Lerwick,1945,4,8.5,3.8,2.0,89.3,121.1
Lerwick,1945,5,10.8,5.5,0.0,109.8,170.3
Lerwick,1945,6,12.8,8.1,0.0,52.6,150.3
Lerwick,1945,7,15.0,9.8,0.0,47.8,104.2
Lerwick,1945,8,14.9,10.1,0.0,78.4,80.5
Lerwick,1945,9,13.8,9.2,0.0,73.6,138.2
Lerwick,1945,10,11.4,8.0,0.0,90.8,29.4
Lerwick,1945,11,9.3,5.2,0.0,76.1,36.7
Lerwick,1945,12,6.9,2.6,5.0,115.9,13.7
Lerwick,1946,1,6.5,2.6,4.0,120.2,37.3
Lerwick,1946,2,5.1,0.5,9.0,93.9,59.3
Lerwick,1946,3,6.7,1.6,8.0,83.1,105.9
Lerwick,1946,4,9.1,3.4,0.0,90.0,110.7
Lerwick,1946,5,11.1,5.2,0.0,26.1,171.0
Lerwick,1946,6,12.4,7.9,0.0,108.4,139.4
Lerwick,1946,7,14.7,10.3,0.0,90.3,109.7
Lerwick,1946,8,14.5,9.8,0.0,113.4,149.7
Lerwick,1946,9,13.6,9.4,0.0,102.8,114.9
Lerwick,1946,10,10.2,6.4,0.0,29.2,59.9
Lerwick,1946,11,8.2,4.2,2.0,147.8,30.3
Lerwick,1946,12,6.6,3.1,0.0,150.2,14.1
Lerwick,1947,1,5.3,1.1,6.0,95.8,14.8
Lerwick,1947,2,1.5,-2.2,25.0,67.9,51.9
Lerwick,1947,3,2.9,-2.4,19.0,49.2,103.7
Lerwick,1947,4,7.9,2.5,6.0,107.8,146.8
Lerwick,1947,5,11.5,6.3,0.0,15.3,221.9
Lerwick,1947,6,13.0,7.9,0.0,61.1,132.8
Lerwick,1947,7,16.1,10.7,0.0,39.5,228.0
Lerwick,1947,8,17.2,11.5,0.0,0.7,172.4
Lerwick,1947,9,13.7,8.5,0.0,124.2,144.9
Lerwick,1947,10,10.9,6.6,0.0,66.3,55.7
Lerwick,1947,11,6.7,2.6,5.0,135.1,41.5
Lerwick,1947,12,6.7,2.4,5.0,94.1,9.7
Lerwick,1948,1,4.5,0.4,11.0,121.7,28.9
Lerwick,1948,2,6.0,2.0,2.0,89.9,40.1
Lerwick,1948,3,8.3,3.3,1.0,68.1,107.8
Lerwick,1948,4,8.8,3.5,2.0,76.5,147.6
Lerwick,1948,5,10.8,4.0,2.0,46.9,271.5
Lerwick,1948,6,12.4,7.3,0.0,48.2,119.5
Lerwick,1948,7,13.4,8.8,0.0,81.9,119.5
Lerwick,1948,8,13.0,8.6,0.0,55.0,75.4
Lerwick,1948,9,12.3,7.8,0.0,143.3,106.0
Lerwick,1948,10,9.1,4.6,4.0,147.1,86.4
Lerwick,1948,11,8.4,3.7,4.0,111.4,41.2
Lerwick,1948,12,7.7,4.6,1.0,145.7,9.0
Lerwick,1949,1,6.6,0.8,10.0,165.1,15.4
Lerwick,1949,2,6.8,2.3,5.0,90.7,54.7
Lerwick,1949,3,5.2,0.7,15.0,89.5,91.2
Lerwick,1949,4,8.9,3.2,3.0,82.6,136.7
Lerwick,1949,5,10.2,5.1,0.0,35.3,135.6
Lerwick,1949,6,12.5,7.2,0.0,28.1,220.4
Lerwick,1949,7,14.7,9.6,0.0,42.9,149.3
Lerwick,1949,8,13.9,9.7,0.0,65.5,89.4
Lerwick,1949,9,13.9,10.1,0.0,70.9,79.1
Lerwick,1949,10,11.1,7.1,0.0,113.1,73.4
Lerwick,1949,11,9.0,5.0,0.0,169.4,29.2
Lerwick,1949,12,6.0,1.5,5.0,147.5,29.3
Lerwick,1950,1,6.4,3.3,1.0,105.2,20.8
Lerwick,1950,2,4.9,0.6,7.0,129.3,60.1
Lerwick,1950,3,7.3,3.1,4.0,85.4,86.1
Lerwick,1950,4,7.8,2.6,4.0,68.8,179.1
Lerwick,1950,5,10.8,5.1,1.0,35.6,216.3
Lerwick,1950,6,13.0,8.1,0.0,101.7,129.8
Lerwick,1950,7,14.8,9.9,0.0,88.5,216.2
Lerwick,1950,8,15.4,10.8,0.0,110.9,153.9
Lerwick,1950,9,12.8,8.0,0.0,141.7,128.6
Lerwick,1950,10,10.0,6.1,0.0,155.7,52.4
Lerwick,1950,11,6.8,2.4,4.0,126.4,50.0
Lerwick,1950,12,3.5,-0.9,19.0,82.9,24.3
Lerwick,1951,1,5.0,1.1,5.0,131.8,21.9
Lerwick,1951,2,5.1,0.8,5.0,143.6,42.9
Lerwick,1951,3,4.5,-0.2,15.0,62.6,79.0
Lerwick,1951,4,6.4,1.0,9.0,111.8,135.1
Lerwick,1951,5,9.8,4.0,1.0,7.5,232.0
Lerwick,1951,6,11.7,5.9,1.0,35.5,159.9
Lerwick,1951,7,13.0,8.4,0.0,100.8,85.4
Lerwick,1951,8,13.9,9.5,0.0,135.3,100.7
Lerwick,1951,9,12.9,8.6,0.0,65.5,96.9
Lerwick,1951,10,11.0,7.3,1.0,62.9,53.3
Lerwick,1951,11,8.4,4.3,4.0,152.0,22.7
Lerwick,1951,12,6.7,2.0,8.0,176.4,12.9
Lerwick,1952,1,3.9,-1.2,17.0,117.9,39.4
Lerwick,1952,2,4.7,0.5,12.0,52.0,42.1
Lerwick,1952,3,6.3,2.0,5.0,156.1,84.1
Lerwick,1952,4,9.5,3.5,3.0,45.1,153.1
Lerwick,1952,5,10.2,6.1,0.0,97.3,76.7
Lerwick,1952,6,11.3,6.3,0.0,92.9,103.7
Lerwick,1952,7,13.7,8.6,0.0,46.2,116.7
Lerwick,1952,8,13.4,8.9,0.0,136.1,106.1
Lerwick,1952,9,10.6,5.9,0.0,102.3,102.2
Lerwick,1952,10,9.2,5.3,0.0,95.2,87.2
Lerwick,1952,11,5.5,1.7,7.0,73.1,42.4
Lerwick,1952,12,5.9,1.7,7.0,147.1,11.3
Lerwick,1953,1,6.7,2.1,8.0,106.7,19.4
Lerwick,1953,2,5.7,0.4,13.0,102.6,60.8
Lerwick,1953,3,8.0,3.2,1.0,46.3,111.1
Lerwick,1953,4,7.6,1.5,8.0,73.3,162.3
Lerwick,1953,5,10.2,5.5,0.0,48.5,127.9
Lerwick,1953,6,13.3,8.2,0.0,18.0,129.6
Lerwick,1953,7,14.7,10.2,0.0,127.1,123.9
Lerwick,1953,8,14.6,9.9,0.0,116.9,115.1
Lerwick,1953,9,13.4,9.0,0.0,84.3,112.7
Lerwick,1953,10,11.3,7.5,0.0,89.2,68.7
Lerwick,1953,11,9.0,5.3,0.0,172.5,25.0
Lerwick,1953,12,7.9,4.3,1.0,127.8,22.2
Lerwick,1954,1,5.5,1.5,6.0,95.0,8.1
Lerwick,1954,2,4.4,0.6,8.0,137.9,44.8
Lerwick,1954,3,6.1,2.0,6.0,66.8,79.8
Lerwick,1954,4,8.5,2.5,2.0,54.7,139.3
Lerwick,1954,5,11.3,5.7,0.0,35.8,174.1
Lerwick,1954,6,12.4,7.1,0.0,119.2,109.8
Lerwick,1954,7,13.3,9.0,0.0,80.3,106.3
Lerwick,1954,8,13.7,9.3,0.0,68.3,111.2
Lerwick,1954,9,11.7,6.9,1.0,162.9,112.1
Lerwick,1954,10,9.3,4.7,0.0,131.4,73.1
Lerwick,1954,11,7.5,3.6,1.0,153.8,32.0
Lerwick,1954,12,6.5,1.9,8.0,155.7,10.5
Lerwick,1955,1,4.0,-0.1,11.0,85.8,17.9
Lerwick,1955,2,2.5,-1.8,21.0,76.7,88.7
Lerwick,1955,3,4.9,1.0,9.0,39.7,91.3
Lerwick,1955,4,8.9,3.4,2.0,75.6,162.5
Lerwick,1955,5,9.3,3.3,3.0,50.7,219.4
Lerwick,1955,6,12.4,6.6,0.0,47.0,239.5
Lerwick,1955,7,15.8,10.1,0.0,21.0,197.9
Lerwick,1955,8,15.1,10.6,0.0,22.6,99.0
Lerwick,1955,9,13.9,9.0,0.0,94.2,115.3
Lerwick,1955,10,9.5,4.8,2.0,121.5,84.7
Lerwick,1955,11,8.7,5.0,2.0,57.5,16.2
Lerwick,1955,12,4.6,0.0,13.0,123.5,14.6
Lerwick,1956,1,3.8,-0.7,18.0,132.4,19.4
Lerwick,1956,2,4.7,-0.2,14.0,33.6,65.3
Lerwick,1956,3,5.3,1.8,5.0,58.5,58.9
Lerwick,1956,4,7.2,1.5,8.0,42.2,149.9
Lerwick,1956,5,11.1,5.6,0.0,66.0,162.0
Lerwick,1956,6,11.8,6.3,0.0,62.2,188.9
Lerwick,1956,7,13.3,9.2,0.0,97.8,103.6
Lerwick,1956,8,12.8,7.9,0.0,60.1,124.2
Lerwick,1956,9,12.4,9.0,0.0,60.6,52.5
Lerwick,1956,10,9.6,5.6,0.0,124.2,46.8
Lerwick,1956,11,8.2,4.6,3.0,91.7,20.8
Lerwick,1956,12,6.7,2.7,0.0,136.5,11.2
Lerwick,1957,1,6.9,2.5,0.0,133.4,34.6
Lerwick,1957,2,5.0,0.7,7.0,110.9,56.8
Lerwick,1957,3,7.5,4.0,2.0,111.1,39.5
Lerwick,1957,4,9.1,3.5,3.0,58.3,147.2
Lerwick,1957,5,10.1,4.2,4.0,61.5,192.0
Lerwick,1957,6,12.2,6.6,0.0,64.3,150.7
Lerwick,1957,7,13.4,9.5,0.0,74.8,75.5
Lerwick,1957,8,13.0,9.5,0.0,80.5,95.3
Lerwick,1957,9,11.7,7.2,0.0,106.4,103.6
Lerwick,1957,10,10.2,5.9,0.0,159.4,67.6
Lerwick,1957,11,8.0,4.3,0.0,104.7,40.0
Lerwick,1957,12,5.9,1.9,9.0,120.2,25.1
Lerwick,1958,1,4.7,0.2,14.0,142.6,18.5
Lerwick,1958,2,3.4,-1.0,18.0,58.7,57.2
Lerwick,1958,3,3.8,-0.5,16.0,41.9,105.2
Lerwick,1958,4,7.6,2.2,6.0,41.3,153.0
Lerwick,1958,5,9.3,3.6,0.0,99.5,143.0
Lerwick,1958,6,12.5,7.3,0.0,16.8,141.3
Lerwick,1958,7,14.4,9.3,0.0,93.8,136.6
Lerwick,1958,8,13.6,9.8,0.0,87.7,89.6
Lerwick,1958,9,14.1,10.1,0.0,113.2,108.2
Lerwick,1958,10,11.2,7.8,0.0,121.6,69.5
Lerwick,1958,11,9.3,5.2,1.0,68.5,49.6
Lerwick,1958,12,5.8,1.7,5.0,99.9,17.1
Lerwick,1959,1,2.8,-1.9,22.0,96.1,41.5
Lerwick,1959,2,6.6,2.4,3.0,31.4,35.1
Lerwick,1959,3,7.5,3.7,1.0,40.9,98.1
Lerwick,1959,4,8.9,4.4,0.0,76.4,115.2
Lerwick,1959,5,11.0,5.5,0.0,37.3,171.4
Lerwick,1959,6,13.2,7.8,0.0,68.5,236.6
Lerwick,1959,7,14.9,10.4,0.0,57.9,133.9
